,Count,Hour,Temp,Humidity,Wind,Visibility,DewTemp,SolarRad,Rainfall,Snowfall,Seasons,Holiday,FuncDay,Day,WeekDay,Month,Year
197,56.0,5.0,-4.7,49.0,0.8,1999.0,-13.8,0.0,0.0,0.0,Winter,No Holiday,Yes,9,Saturday,December,2017
198,76.0,6.0,-5.1,53.0,0.9,1975.0,-13.2,0.0,0.0,0.0,Winter,No Holiday,Yes,9,Saturday,December,2017
199,127.0,7.0,-5.5,56.0,0.8,1950.0,-12.9,0.0,0.0,0.0,Winter,No Holiday,Yes,9,Saturday,December,2017
200,222.0,8.0,-5.4,56.0,0.7,1940.0,-12.8,0.01,0.0,0.0,Winter,No Holiday,Yes,9,Saturday,December,2017
201,291.0,9.0,-4.7,48.0,1.0,1784.0,-14.0,0.23,0.0,0.0,Winter,No Holiday,Yes,9,Saturday,December,2017
202,273.0,10.0,-2.2,42.0,1.3,1646.0,-13.4,0.61,0.0,0.0,Winter,No Holiday,Yes,9,Saturday,December,2017
203,351.0,11.0,0.0,45.0,1.1,1500.0,-10.5,0.89,0.0,0.0,Winter,No Holiday,Yes,9,Saturday,December,2017
204,427.0,12.0,2.4,40.0,0.8,1809.0,-9.8,1.05,0.0,0.0,Winter,No Holiday,Yes,9,Saturday,December,2017
205,431.0,13.0,3.9,36.0,2.0,1702.0,-9.8,1.13,0.0,0.0,Winter,No Holiday,Yes,9,Saturday,December,2017
206,486.0,14.0,4.7,32.0,2.2,1948.0,-10.6,1.06,0.0,0.0,Winter,No Holiday,Yes,9,Saturday,December,2017
207,569.0,15.0,5.2,30.0,2.0,1963.0,-11.0,0.84,0.0,0.0,Winter,No Holiday,Yes,9,Saturday,December,2017
208,546.0,16.0,4.4,33.0,1.6,1963.0,-10.5,0.4,0.0,0.0,Winter,No Holiday,Yes,9,Saturday,December,2017
209,481.0,17.0,3.5,37.0,1.8,1963.0,-9.8,0.1,0.0,0.0,Winter,No Holiday,Yes,9,Saturday,December,2017
210,384.0,18.0,2.5,41.0,1.0,1974.0,-9.4,0.0,0.0,0.0,Winter,No Holiday,Yes,9,Saturday,December,2017
211,275.0,19.0,1.5,48.0,0.4,1878.0,-8.3,0.0,0.0,0.0,Winter,No Holiday,Yes,9,Saturday,December,2017
212,298.0,20.0,0.8,51.0,1.4,1848.0,-8.2,0.0,0.0,0.0,Winter,No Holiday,Yes,9,Saturday,December,2017
213,321.0,21.0,-0.1,55.0,0.7,1654.0,-8.0,0.0,0.0,0.0,Winter,No Holiday,Yes,9,Saturday,December,2017
214,289.0,22.0,-0.5,55.0,0.6,1655.0,-8.4,0.0,0.0,0.0,Winter,No Holiday,Yes,9,Saturday,December,2017
215,265.0,23.0,-0.1,54.0,1.3,1570.0,-8.3,0.0,0.0,0.0,Winter,No Holiday,Yes,9,Saturday,December,2017
216,326.0,0.0,-0.2,55.0,1.0,1629.0,-8.1,0.0,0.0,0.0,Winter,No Holiday,Yes,10,Sunday,December,2017
217,280.0,1.0,-0.2,54.0,0.5,1747.0,-8.4,0.0,0.0,0.0,Winter,No Holiday,Yes,10,Sunday,December,2017
218,243.0,2.0,0.2,52.0,0.7,1726.0,-8.5,0.0,0.0,0.0,Winter,No Holiday,Yes,10,Sunday,December,2017
219,169.0,3.0,0.3,53.0,0.5,1748.0,-8.1,0.0,0.0,0.0,Winter,No Holiday,Yes,10,Sunday,December,2017
220,71.0,4.0,0.4,52.0,1.6,1816.0,-8.3,0.0,0.0,0.0,Winter,No Holiday,Yes,10,Sunday,December,2017
221,13.0,5.0,0.3,74.0,1.0,178.0,-3.7,0.0,0.0,0.7,Winter,No Holiday,Yes,10,Sunday,December,2017
222,9.0,6.0,-0.5,90.0,0.9,91.0,-1.9,0.0,2.5,2.7,Winter,No Holiday,Yes,10,Sunday,December,2017
223,20.0,7.0,-0.4,92.0,1.1,121.0,-1.5,0.0,0.0,4.0,Winter,No Holiday,Yes,10,Sunday,December,2017
224,35.0,8.0,-0.2,90.0,1.2,378.0,-1.6,0.0,0.0,4.1,Winter,No Holiday,Yes,10,Sunday,December,2017
225,31.0,9.0,0.2,90.0,1.0,305.0,-1.2,0.0,1.6,4.3,Winter,No Holiday,Yes,10,Sunday,December,2017
226,19.0,10.0,0.5,91.0,0.4,143.0,-0.8,0.0,0.0,4.3,Winter,No Holiday,Yes,10,Sunday,December,2017
227,58.0,11.0,0.9,92.0,0.9,137.0,-0.2,0.03,0.0,3.9,Winter,No Holiday,Yes,10,Sunday,December,2017
228,119.0,12.0,2.3,88.0,0.3,245.0,0.5,0.28,0.0,3.1,Winter,No Holiday,Yes,10,Sunday,December,2017
229,182.0,13.0,3.3,87.0,1.1,230.0,1.3,0.54,0.0,2.1,Winter,No Holiday,Yes,10,Sunday,December,2017
230,235.0,14.0,4.2,85.0,0.7,325.0,1.8,0.65,0.0,1.4,Winter,No Holiday,Yes,10,Sunday,December,2017
231,180.0,15.0,6.7,63.0,4.5,715.0,0.1,0.35,0.0,1.0,Winter,No Holiday,Yes,10,Sunday,December,2017
232,214.0,16.0,5.4,71.0,3.5,622.0,0.5,0.2,0.0,0.5,Winter,No Holiday,Yes,10,Sunday,December,2017
233,226.0,17.0,3.6,65.0,4.3,1061.0,-2.3,0.03,0.0,0.4,Winter,No Holiday,Yes,10,Sunday,December,2017
234,210.0,18.0,2.0,61.0,3.0,2000.0,-4.7,0.0,0.0,0.0,Winter,No Holiday,Yes,10,Sunday,December,2017
235,181.0,19.0,1.6,53.0,4.0,2000.0,-6.9,0.0,0.0,0.0,Winter,No Holiday,Yes,10,Sunday,December,2017
236,165.0,20.0,0.6,57.0,3.9,1954.0,-6.9,0.0,0.0,0.0,Winter,No Holiday,Yes,10,Sunday,December,2017
237,167.0,21.0,0.0,59.0,3.0,1862.0,-7.0,0.0,0.0,0.0,Winter,No Holiday,Yes,10,Sunday,December,2017
238,152.0,22.0,-1.0,56.0,4.7,2000.0,-8.6,0.0,0.0,0.0,Winter,No Holiday,Yes,10,Sunday,December,2017
239,148.0,23.0,-1.4,43.0,4.3,2000.0,-12.3,0.0,0.0,0.0,Winter,No Holiday,Yes,10,Sunday,December,2017
240,125.0,0.0,-2.5,39.0,3.4,2000.0,-14.5,0.0,0.0,0.0,Winter,No Holiday,Yes,11,Monday,December,2017
241,111.0,1.0,-3.4,36.0,3.8,2000.0,-16.3,0.0,0.0,0.0,Winter,No Holiday,Yes,11,Monday,December,2017
242,67.0,2.0,-4.2,35.0,3.4,2000.0,-17.4,0.0,0.0,0.0,Winter,No Holiday,Yes,11,Monday,December,2017
243,45.0,3.0,-4.7,38.0,2.4,2000.0,-16.8,0.0,0.0,0.0,Winter,No Holiday,Yes,11,Monday,December,2017
244,44.0,4.0,-5.2,35.0,3.2,2000.0,-18.3,0.0,0.0,0.0,Winter,No Holiday,Yes,11,Monday,December,2017
245,86.0,5.0,-5.6,38.0,3.2,1974.0,-17.6,0.0,0.0,0.0,Winter,No Holiday,Yes,11,Monday,December,2017
246,136.0,6.0,-5.9,39.0,2.9,1979.0,-17.6,0.0,0.0,0.0,Winter,No Holiday,Yes,11,Monday,December,2017
247,325.0,7.0,-6.0,39.0,3.1,1996.0,-17.7,0.0,0.0,0.0,Winter,No Holiday,Yes,11,Monday,December,2017
248,653.0,8.0,-6.0,38.0,3.6,1994.0,-18.0,0.01,0.0,0.0,Winter,No Holiday,Yes,11,Monday,December,2017
249,326.0,9.0,-5.9,36.0,5.1,1941.0,-18.6,0.1,0.0,0.0,Winter,No Holiday,Yes,11,Monday,December,2017
250,212.0,10.0,-5.3,32.0,4.5,2000.0,-19.4,0.62,0.0,0.0,Winter,No Holiday,Yes,11,Monday,December,2017
251,226.0,11.0,-4.7,36.0,3.8,2000.0,-17.5,1.0,0.0,0.0,Winter,No Holiday,Yes,11,Monday,December,2017
252,247.0,12.0,-5.2,33.0,4.6,1973.0,-19.0,1.26,0.0,0.0,Winter,No Holiday,Yes,11,Monday,December,2017
253,241.0,13.0,-5.4,32.0,5.1,1986.0,-19.5,1.24,0.0,0.0,Winter,No Holiday,Yes,11,Monday,December,2017
254,253.0,14.0,-5.4,31.0,4.1,1945.0,-19.9,1.13,0.0,0.0,Winter,No Holiday,Yes,11,Monday,December,2017
255,269.0,15.0,-5.5,33.0,4.5,2000.0,-19.2,0.92,0.0,0.0,Winter,No Holiday,Yes,11,Monday,December,2017
256,277.0,16.0,-6.0,40.0,4.0,2000.0,-17.4,0.55,0.0,0.0,Winter,No Holiday,Yes,11,Monday,December,2017
257,361.0,17.0,-7.1,44.0,4.2,2000.0,-17.3,0.18,0.0,0.0,Winter,No Holiday,Yes,11,Monday,December,2017
258,557.0,18.0,-7.9,43.0,3.3,2000.0,-18.3,0.0,0.0,0.0,Winter,No Holiday,Yes,11,Monday,December,2017
259,371.0,19.0,-8.6,45.0,3.9,2000.0,-18.4,0.0,0.0,0.0,Winter,No Holiday,Yes,11,Monday,December,2017
260,254.0,20.0,-9.3,49.0,3.8,2000.0,-18.0,0.0,0.0,0.0,Winter,No Holiday,Yes,11,Monday,December,2017
261,266.0,21.0,-9.7,51.0,2.5,2000.0,-17.9,0.0,0.0,0.0,Winter,No Holiday,Yes,11,Monday,December,2017
262,222.0,22.0,-10.2,50.0,3.0,2000.0,-18.6,0.0,0.0,0.0,Winter,No Holiday,Yes,11,Monday,December,2017
263,174.0,23.0,-10.7,53.0,1.2,2000.0,-18.4,0.0,0.0,0.0,Winter,No Holiday,Yes,11,Monday,December,2017
264,133.0,0.0,-11.0,51.0,1.1,2000.0,-19.1,0.0,0.0,0.0,Winter,No Holiday,Yes,12,Tuesday,December,2017
265,127.0,1.0,-11.2,51.0,1.1,2000.0,-19.3,0.0,0.0,0.0,Winter,No Holiday,Yes,12,Tuesday,December,2017
266,95.0,2.0,-11.5,50.0,0.7,2000.0,-19.8,0.0,0.0,0.0,Winter,No Holiday,Yes,12,Tuesday,December,2017
267,54.0,3.0,-11.6,50.0,2.2,1995.0,-19.9,0.0,0.0,0.0,Winter,No Holiday,Yes,12,Tuesday,December,2017
268,46.0,4.0,-11.6,47.0,2.1,1982.0,-20.6,0.0,0.0,0.0,Winter,No Holiday,Yes,12,Tuesday,December,2017
269,65.0,5.0,-11.6,45.0,2.8,1951.0,-21.1,0.0,0.0,0.0,Winter,No Holiday,Yes,12,Tuesday,December,2017
270,104.0,6.0,-11.8,47.0,2.5,1973.0,-20.8,0.0,0.0,0.0,Winter,No Holiday,Yes,12,Tuesday,December,2017
271,280.0,7.0,-12.1,50.0,2.3,1929.0,-20.4,0.0,0.0,0.0,Winter,No Holiday,Yes,12,Tuesday,December,2017
272,580.0,8.0,-12.3,52.0,1.3,1914.0,-20.1,0.0,0.0,0.0,Winter,No Holiday,Yes,12,Tuesday,December,2017
273,275.0,9.0,-11.8,46.0,2.9,1956.0,-21.1,0.1,0.0,0.0,Winter,No Holiday,Yes,12,Tuesday,December,2017
274,184.0,10.0,-10.5,45.0,3.3,1855.0,-20.1,0.6,0.0,0.0,Winter,No Holiday,Yes,12,Tuesday,December,2017
275,201.0,11.0,-9.4,42.0,3.1,1815.0,-19.9,0.93,0.0,0.0,Winter,No Holiday,Yes,12,Tuesday,December,2017
276,228.0,12.0,-8.3,35.0,2.9,1967.0,-21.0,1.14,0.0,0.0,Winter,No Holiday,Yes,12,Tuesday,December,2017
277,225.0,13.0,-6.9,37.0,2.4,1955.0,-19.1,1.22,0.0,0.0,Winter,No Holiday,Yes,12,Tuesday,December,2017
278,258.0,14.0,-5.4,32.0,2.0,1930.0,-19.5,1.12,0.0,0.0,Winter,No Holiday,Yes,12,Tuesday,December,2017
279,250.0,15.0,-5.8,30.0,2.8,2000.0,-20.6,0.92,0.0,0.0,Winter,No Holiday,Yes,12,Tuesday,December,2017
280,248.0,16.0,-6.0,29.0,2.8,1983.0,-21.2,0.58,0.0,0.0,Winter,No Holiday,Yes,12,Tuesday,December,2017
281,305.0,17.0,-7.0,32.0,2.6,2000.0,-20.9,0.19,0.0,0.0,Winter,No Holiday,Yes,12,Tuesday,December,2017
282,529.0,18.0,-7.7,36.0,1.0,2000.0,-20.2,0.0,0.0,0.0,Winter,No Holiday,Yes,12,Tuesday,December,2017
283,350.0,19.0,-8.2,43.0,1.1,2000.0,-18.5,0.0,0.0,0.0,Winter,No Holiday,Yes,12,Tuesday,December,2017
284,260.0,20.0,-8.4,42.0,1.0,2000.0,-19.0,0.0,0.0,0.0,Winter,No Holiday,Yes,12,Tuesday,December,2017
285,270.0,21.0,-8.8,43.0,1.4,1999.0,-19.1,0.0,0.0,0.0,Winter,No Holiday,Yes,12,Tuesday,December,2017
286,256.0,22.0,-9.0,45.0,1.3,1999.0,-18.7,0.0,0.0,0.0,Winter,No Holiday,Yes,12,Tuesday,December,2017
287,173.0,23.0,-9.3,47.0,2.1,2000.0,-18.5,0.0,0.0,0.0,Winter,No Holiday,Yes,12,Tuesday,December,2017
288,168.0,0.0,-9.5,48.0,1.3,1996.0,-18.4,0.0,0.0,0.0,Winter,No Holiday,Yes,13,Wednesday,December,2017
289,183.0,1.0,-10.2,52.0,1.6,1997.0,-18.2,0.0,0.0,0.0,Winter,No Holiday,Yes,13,Wednesday,December,2017
290,120.0,2.0,-10.4,53.0,1.8,1949.0,-18.1,0.0,0.0,0.0,Winter,No Holiday,Yes,13,Wednesday,December,2017
291,79.0,3.0,-10.9,55.0,1.8,1913.0,-18.1,0.0,0.0,0.0,Winter,No Holiday,Yes,13,Wednesday,December,2017
292,41.0,4.0,-11.4,58.0,1.3,1907.0,-18.0,0.0,0.0,0.0,Winter,No Holiday,Yes,13,Wednesday,December,2017
293,68.0,5.0,-11.5,58.0,1.1,1923.0,-18.1,0.0,0.0,0.0,Winter,No Holiday,Yes,13,Wednesday,December,2017
294,109.0,6.0,-11.9,57.0,1.1,1974.0,-18.7,0.0,0.0,0.0,Winter,No Holiday,Yes,13,Wednesday,December,2017
295,310.0,7.0,-11.7,53.0,1.6,1998.0,-19.3,0.0,0.0,0.0,Winter,No Holiday,Yes,13,Wednesday,December,2017
296,591.0,8.0,-11.4,47.0,3.3,2000.0,-20.4,0.0,0.0,0.0,Winter,No Holiday,Yes,13,Wednesday,December,2017
297,340.0,9.0,-11.1,46.0,3.4,1981.0,-20.4,0.1,0.0,0.0,Winter,No Holiday,Yes,13,Wednesday,December,2017
298,202.0,10.0,-9.5,39.0,2.1,1875.0,-20.9,0.6,0.0,0.0,Winter,No Holiday,Yes,13,Wednesday,December,2017
299,251.0,11.0,-8.1,35.0,1.8,1806.0,-20.9,0.96,0.0,0.0,Winter,No Holiday,Yes,13,Wednesday,December,2017
300,267.0,12.0,-6.5,30.0,2.9,1945.0,-21.2,1.17,0.0,0.0,Winter,No Holiday,Yes,13,Wednesday,December,2017
301,251.0,13.0,-5.8,28.0,2.9,1887.0,-21.4,1.23,0.0,0.0,Winter,No Holiday,Yes,13,Wednesday,December,2017
302,240.0,14.0,-4.7,27.0,2.9,1883.0,-20.8,1.12,0.0,0.0,Winter,No Holiday,Yes,13,Wednesday,December,2017
303,240.0,15.0,-4.9,26.0,3.1,1887.0,-21.5,0.89,0.0,0.0,Winter,No Holiday,Yes,13,Wednesday,December,2017
304,278.0,16.0,-4.5,26.0,2.2,2000.0,-21.1,0.56,0.0,0.0,Winter,No Holiday,Yes,13,Wednesday,December,2017
305,392.0,17.0,-5.6,29.0,1.7,2000.0,-20.8,0.18,0.0,0.0,Winter,No Holiday,Yes,13,Wednesday,December,2017
306,537.0,18.0,-6.6,33.0,1.1,2000.0,-20.2,0.0,0.0,0.0,Winter,No Holiday,Yes,13,Wednesday,December,2017
307,373.0,19.0,-6.6,31.0,1.6,2000.0,-20.9,0.0,0.0,0.0,Winter,No Holiday,Yes,13,Wednesday,December,2017
308,263.0,20.0,-7.6,35.0,0.8,2000.0,-20.4,0.0,0.0,0.0,Winter,No Holiday,Yes,13,Wednesday,December,2017
309,271.0,21.0,-8.3,39.0,1.0,2000.0,-19.8,0.0,0.0,0.0,Winter,No Holiday,Yes,13,Wednesday,December,2017
310,271.0,22.0,-8.9,39.0,0.1,2000.0,-20.3,0.0,0.0,0.0,Winter,No Holiday,Yes,13,Wednesday,December,2017
311,174.0,23.0,-9.2,44.0,0.4,1978.0,-19.2,0.0,0.0,0.0,Winter,No Holiday,Yes,13,Wednesday,December,2017
312,171.0,0.0,-9.5,50.0,0.6,1953.0,-18.0,0.0,0.0,0.0,Winter,No Holiday,Yes,14,Thursday,December,2017
313,170.0,1.0,-9.8,48.0,0.8,2000.0,-18.7,0.0,0.0,0.0,Winter,No Holiday,Yes,14,Thursday,December,2017
314,107.0,2.0,-10.6,44.0,0.8,1903.0,-20.5,0.0,0.0,0.0,Winter,No Holiday,Yes,14,Thursday,December,2017
315,80.0,3.0,-10.7,48.0,0.4,1651.0,-19.6,0.0,0.0,0.0,Winter,No Holiday,Yes,14,Thursday,December,2017
316,52.0,4.0,-11.0,50.0,0.8,1718.0,-19.4,0.0,0.0,0.0,Winter,No Holiday,Yes,14,Thursday,December,2017
317,62.0,5.0,-10.8,48.0,0.8,1648.0,-19.6,0.0,0.0,0.0,Winter,No Holiday,Yes,14,Thursday,December,2017
318,108.0,6.0,-11.0,55.0,0.8,1541.0,-18.2,0.0,0.0,0.0,Winter,No Holiday,Yes,14,Thursday,December,2017
319,279.0,7.0,-10.9,57.0,1.1,1387.0,-17.7,0.0,0.0,0.0,Winter,No Holiday,Yes,14,Thursday,December,2017
320,621.0,8.0,-10.4,54.0,1.1,1432.0,-17.9,0.01,0.0,0.0,Winter,No Holiday,Yes,14,Thursday,December,2017
321,305.0,9.0,-9.4,44.0,0.5,1680.0,-19.4,0.13,0.0,0.0,Winter,No Holiday,Yes,14,Thursday,December,2017
322,189.0,10.0,-7.7,43.0,0.9,1555.0,-18.1,0.35,0.0,0.0,Winter,No Holiday,Yes,14,Thursday,December,2017
323,247.0,11.0,-6.1,38.0,1.0,1587.0,-18.1,0.52,0.0,0.0,Winter,No Holiday,Yes,14,Thursday,December,2017
324,278.0,12.0,-4.9,34.0,1.3,1768.0,-18.3,0.6,0.0,0.0,Winter,No Holiday,Yes,14,Thursday,December,2017
325,282.0,13.0,-3.8,32.0,0.9,1827.0,-18.1,0.52,0.0,0.0,Winter,No Holiday,Yes,14,Thursday,December,2017
326,294.0,14.0,-2.7,28.0,0.7,1857.0,-18.7,0.65,0.0,0.0,Winter,No Holiday,Yes,14,Thursday,December,2017
327,301.0,15.0,-2.5,29.0,1.1,1667.0,-18.1,0.48,0.0,0.0,Winter,No Holiday,Yes,14,Thursday,December,2017
328,335.0,16.0,-2.4,28.0,0.9,1878.0,-18.4,0.35,0.0,0.0,Winter,No Holiday,Yes,14,Thursday,December,2017
329,382.0,17.0,-2.9,31.0,0.6,1723.0,-17.7,0.09,0.0,0.0,Winter,No Holiday,Yes,14,Thursday,December,2017
330,612.0,18.0,-3.5,35.0,1.1,1414.0,-16.7,0.0,0.0,0.0,Winter,No Holiday,Yes,14,Thursday,December,2017
331,410.0,19.0,-4.2,40.0,0.9,1216.0,-15.8,0.0,0.0,0.0,Winter,No Holiday,Yes,14,Thursday,December,2017
332,277.0,20.0,-4.8,43.0,1.1,1397.0,-15.4,0.0,0.0,0.0,Winter,No Holiday,Yes,14,Thursday,December,2017
333,316.0,21.0,-4.8,45.0,0.8,1351.0,-14.9,0.0,0.0,0.0,Winter,No Holiday,Yes,14,Thursday,December,2017
334,309.0,22.0,-4.9,44.0,1.1,1369.0,-15.3,0.0,0.0,0.0,Winter,No Holiday,Yes,14,Thursday,December,2017
335,211.0,23.0,-5.6,53.0,1.2,1290.0,-13.6,0.0,0.0,0.0,Winter,No Holiday,Yes,14,Thursday,December,2017
336,227.0,0.0,-5.7,53.0,0.6,1262.0,-13.7,0.0,0.0,0.0,Winter,No Holiday,Yes,15,Friday,December,2017
337,241.0,1.0,-6.3,57.0,0.4,1148.0,-13.4,0.0,0.0,0.0,Winter,No Holiday,Yes,15,Friday,December,2017
338,162.0,2.0,-6.8,58.0,0.4,1089.0,-13.6,0.0,0.0,0.0,Winter,No Holiday,Yes,15,Friday,December,2017
339,110.0,3.0,-6.9,56.0,0.5,1111.0,-14.2,0.0,0.0,0.0,Winter,No Holiday,Yes,15,Friday,December,2017
340,69.0,4.0,-7.1,59.0,0.8,1058.0,-13.7,0.0,0.0,0.0,Winter,No Holiday,Yes,15,Friday,December,2017
341,68.0,5.0,-7.5,64.0,0.9,989.0,-13.1,0.0,0.0,0.0,Winter,No Holiday,Yes,15,Friday,December,2017
342,129.0,6.0,-7.4,64.0,0.7,906.0,-13.0,0.0,0.0,0.0,Winter,No Holiday,Yes,15,Friday,December,2017
343,285.0,7.0,-7.0,63.0,0.6,865.0,-12.8,0.0,0.0,0.0,Winter,No Holiday,Yes,15,Friday,December,2017
344,658.0,8.0,-6.6,64.0,1.1,791.0,-12.2,0.0,0.0,0.0,Winter,No Holiday,Yes,15,Friday,December,2017
345,330.0,9.0,-5.9,60.0,0.6,691.0,-12.4,0.09,0.0,0.0,Winter,No Holiday,Yes,15,Friday,December,2017
346,221.0,10.0,-4.6,52.0,0.8,648.0,-12.9,0.34,0.0,0.0,Winter,No Holiday,Yes,15,Friday,December,2017
347,279.0,11.0,-2.9,46.0,1.0,809.0,-12.9,0.42,0.0,0.0,Winter,No Holiday,Yes,15,Friday,December,2017
348,309.0,12.0,-2.5,43.0,0.7,895.0,-13.3,0.34,0.0,0.0,Winter,No Holiday,Yes,15,Friday,December,2017
349,325.0,13.0,-1.6,40.0,0.3,868.0,-13.4,0.32,0.0,0.0,Winter,No Holiday,Yes,15,Friday,December,2017
350,329.0,14.0,-0.7,39.0,0.8,826.0,-12.9,0.35,0.0,0.0,Winter,No Holiday,Yes,15,Friday,December,2017
351,342.0,15.0,0.1,35.0,1.5,946.0,-13.5,0.42,0.0,0.0,Winter,No Holiday,Yes,15,Friday,December,2017
352,354.0,16.0,0.0,37.0,0.6,994.0,-12.9,0.13,0.0,0.0,Winter,No Holiday,Yes,15,Friday,December,2017
353,464.0,17.0,-0.2,39.0,0.8,1016.0,-12.5,0.0,0.0,0.0,Winter,No Holiday,Yes,15,Friday,December,2017
354,682.0,18.0,0.1,43.0,0.9,1485.0,-11.0,0.0,0.0,0.0,Winter,No Holiday,Yes,15,Friday,December,2017
355,451.0,19.0,0.6,41.0,1.2,1550.0,-11.1,0.0,0.0,0.0,Winter,No Holiday,Yes,15,Friday,December,2017
356,320.0,20.0,0.9,42.0,1.2,1113.0,-10.5,0.0,0.0,0.0,Winter,No Holiday,Yes,15,Friday,December,2017
357,300.0,21.0,0.7,47.0,2.7,1283.0,-9.3,0.0,0.0,0.0,Winter,No Holiday,Yes,15,Friday,December,2017
358,296.0,22.0,-0.1,49.0,2.0,870.0,-9.5,0.0,0.0,0.0,Winter,No Holiday,Yes,15,Friday,December,2017
359,247.0,23.0,-1.3,60.0,2.5,792.0,-8.0,0.0,0.0,0.0,Winter,No Holiday,Yes,15,Friday,December,2017
360,217.0,0.0,-2.6,73.0,3.4,787.0,-6.7,0.0,0.0,0.0,Winter,No Holiday,Yes,16,Saturday,December,2017
361,302.0,1.0,-3.4,76.0,2.9,582.0,-7.0,0.0,0.0,0.0,Winter,No Holiday,Yes,16,Saturday,December,2017
362,228.0,2.0,-4.1,73.0,2.1,567.0,-8.2,0.0,0.0,0.0,Winter,No Holiday,Yes,16,Saturday,December,2017
363,129.0,3.0,-4.5,71.0,1.6,651.0,-8.9,0.0,0.0,0.0,Winter,No Holiday,Yes,16,Saturday,December,2017
364,80.0,4.0,-5.0,70.0,2.7,702.0,-9.6,0.0,0.0,0.0,Winter,No Holiday,Yes,16,Saturday,December,2017
365,45.0,5.0,-5.6,72.0,2.0,662.0,-9.8,0.0,0.0,0.0,Winter,No Holiday,Yes,16,Saturday,December,2017
366,66.0,6.0,-6.1,69.0,2.9,765.0,-10.8,0.0,0.0,0.0,Winter,No Holiday,Yes,16,Saturday,December,2017
367,90.0,7.0,-6.7,64.0,2.1,977.0,-12.3,0.0,0.0,0.0,Winter,No Holiday,Yes,16,Saturday,December,2017
368,190.0,8.0,-7.3,62.0,2.6,1112.0,-13.3,0.0,0.0,0.0,Winter,No Holiday,Yes,16,Saturday,December,2017
369,195.0,9.0,-7.2,47.0,2.8,1724.0,-16.6,0.18,0.0,0.0,Winter,No Holiday,Yes,16,Saturday,December,2017
370,201.0,10.0,-6.2,42.0,2.3,1893.0,-17.0,0.52,0.0,0.0,Winter,No Holiday,Yes,16,Saturday,December,2017
371,239.0,11.0,-5.2,30.0,4.0,1991.0,-20.1,0.86,0.0,0.0,Winter,No Holiday,Yes,16,Saturday,December,2017
372,252.0,12.0,-4.1,28.0,3.8,1998.0,-19.9,1.08,0.0,0.0,Winter,No Holiday,Yes,16,Saturday,December,2017
373,296.0,13.0,-3.7,23.0,4.0,1980.0,-21.8,1.12,0.0,0.0,Winter,No Holiday,Yes,16,Saturday,December,2017
374,292.0,14.0,-3.4,22.0,4.3,1966.0,-22.1,1.07,0.0,0.0,Winter,No Holiday,Yes,16,Saturday,December,2017
375,291.0,15.0,-3.3,22.0,5.0,2000.0,-22.0,0.86,0.0,0.0,Winter,No Holiday,Yes,16,Saturday,December,2017
376,258.0,16.0,-3.3,24.0,3.5,2000.0,-21.0,0.54,0.0,0.0,Winter,No Holiday,Yes,16,Saturday,December,2017
377,277.0,17.0,-4.6,26.0,2.6,2000.0,-21.2,0.17,0.0,0.0,Winter,No Holiday,Yes,16,Saturday,December,2017
378,212.0,18.0,-5.3,28.0,3.5,2000.0,-21.0,0.0,0.0,0.0,Winter,No Holiday,Yes,16,Saturday,December,2017
379,173.0,19.0,-6.0,32.0,2.4,2000.0,-20.0,0.0,0.0,0.0,Winter,No Holiday,Yes,16,Saturday,December,2017
380,143.0,20.0,-6.6,37.0,3.4,2000.0,-18.9,0.0,0.0,0.0,Winter,No Holiday,Yes,16,Saturday,December,2017
381,159.0,21.0,-7.1,39.0,3.2,2000.0,-18.7,0.0,0.0,0.0,Winter,No Holiday,Yes,16,Saturday,December,2017
382,155.0,22.0,-7.6,41.0,1.6,2000.0,-18.6,0.0,0.0,0.0,Winter,No Holiday,Yes,16,Saturday,December,2017
383,142.0,23.0,-8.0,41.0,2.2,2000.0,-18.9,0.0,0.0,0.0,Winter,No Holiday,Yes,16,Saturday,December,2017
384,175.0,0.0,-8.1,41.0,2.0,2000.0,-19.0,0.0,0.0,0.0,Winter,No Holiday,Yes,17,Sunday,December,2017
385,146.0,1.0,-8.4,40.0,1.6,2000.0,-19.6,0.0,0.0,0.0,Winter,No Holiday,Yes,17,Sunday,December,2017
386,132.0,2.0,-8.7,40.0,2.8,2000.0,-19.8,0.0,0.0,0.0,Winter,No Holiday,Yes,17,Sunday,December,2017
387,100.0,3.0,-9.0,40.0,3.1,2000.0,-20.1,0.0,0.0,0.0,Winter,No Holiday,Yes,17,Sunday,December,2017
388,41.0,4.0,-9.5,40.0,1.9,2000.0,-20.6,0.0,0.0,0.0,Winter,No Holiday,Yes,17,Sunday,December,2017
389,31.0,5.0,-9.7,41.0,3.1,2000.0,-20.5,0.0,0.0,0.0,Winter,No Holiday,Yes,17,Sunday,December,2017
390,39.0,6.0,-9.9,42.0,2.3,2000.0,-20.4,0.0,0.0,0.0,Winter,No Holiday,Yes,17,Sunday,December,2017
391,53.0,7.0,-10.2,42.0,2.3,2000.0,-20.6,0.0,0.0,0.0,Winter,No Holiday,Yes,17,Sunday,December,2017
392,94.0,8.0,-10.7,43.0,0.9,2000.0,-20.8,0.0,0.0,0.0,Winter,No Holiday,Yes,17,Sunday,December,2017
393,122.0,9.0,-10.5,38.0,1.1,1950.0,-22.1,0.19,0.0,0.0,Winter,No Holiday,Yes,17,Sunday,December,2017
